Entity,Code,Day,people_vaccinated,145608-annotations
Cambodia,KHM,2021-03-30,400666,
Cambodia,KHM,2021-03-31,407249,
Cambodia,KHM,2021-04-01,430117,
Cambodia,KHM,2021-04-02,475856,
Cambodia,KHM,2021-04-03,529935,
Cambodia,KHM,2021-04-04,581591,
Cambodia,KHM,2021-04-05,635244,
Cambodia,KHM,2021-04-06,692569,
Cambodia,KHM,2021-04-07,756526,
Cambodia,KHM,2021-04-08,813826,
Cambodia,KHM,2021-04-09,913171,
Cambodia,KHM,2021-04-10,972028,
Cambodia,KHM,2021-04-11,1018605,
Cambodia,KHM,2021-04-12,1099811,
Cambodia,KHM,2021-04-13,1170029,
Cambodia,KHM,2021-04-14,1203636,
Cambodia,KHM,2021-04-15,1223322,
Cambodia,KHM,2021-04-16,1241947,
Cambodia,KHM,2021-04-17,1253531,
Cambodia,KHM,2021-04-18,1257214,
Cambodia,KHM,2021-04-19,1274846,
Cambodia,KHM,2021-04-20,1277688,
Cambodia,KHM,2021-04-21,1280434,
Cambodia,KHM,2021-04-22,1281406,
Cambodia,KHM,2021-04-23,1282196,
Cambodia,KHM,2021-04-24,1293974,
Cambodia,KHM,2021-04-25,1295660,
Cambodia,KHM,2021-04-26,1295973,
Cambodia,KHM,2021-04-27,1298851,
Cambodia,KHM,2021-04-29,1329433,
Cambodia,KHM,2021-04-30,1339566,
Cambodia,KHM,2021-05-01,1363820,
Cambodia,KHM,2021-05-02,1422722,
Cambodia,KHM,2021-05-03,1465985,
Cambodia,KHM,2021-05-04,1515447,
Cambodia,KHM,2021-05-05,1565292,
Cambodia,KHM,2021-05-06,1606007,
Cambodia,KHM,2021-05-07,1663249,
Cambodia,KHM,2021-05-08,1718708,
Cambodia,KHM,2021-05-09,1773994,
Cambodia,KHM,2021-05-10,1825488,
Cambodia,KHM,2021-05-11,1877840,
Cambodia,KHM,2021-05-12,1939773,
Cambodia,KHM,2021-05-13,1996775,
Cambodia,KHM,2021-05-14,2040255,
Cambodia,KHM,2021-05-15,2066813,
Cambodia,KHM,2021-05-16,2082282,
Cambodia,KHM,2021-05-17,2100151,
Cambodia,KHM,2021-05-18,2133116,
Cambodia,KHM,2021-05-19,2168239,
Cambodia,KHM,2021-05-20,2198547,
Cambodia,KHM,2021-05-21,2226446,
Cambodia,KHM,2021-05-22,2253044,
Cambodia,KHM,2021-05-23,2269860,
Cambodia,KHM,2021-05-24,2280875,
Cambodia,KHM,2021-05-25,2306822,
Cambodia,KHM,2021-05-26,2362101,
Cambodia,KHM,2021-05-27,2418285,
Cambodia,KHM,2021-05-28,2464835,
Cambodia,KHM,2021-05-29,2514790,
Cambodia,KHM,2021-05-30,2567493,
Cambodia,KHM,2021-05-31,2625338,
Cambodia,KHM,2021-06-01,2648859,
Cambodia,KHM,2021-06-02,2665822,
Cambodia,KHM,2021-06-03,2688014,
Cambodia,KHM,2021-06-04,2710359,
Cambodia,KHM,2021-06-05,2735199,
Cambodia,KHM,2021-06-06,2754341,
Cambodia,KHM,2021-06-07,2766198,
Cambodia,KHM,2021-06-08,2770433,
Cambodia,KHM,2021-06-09,2770611,
Cambodia,KHM,2021-06-10,2794894,
Cambodia,KHM,2021-06-11,2836482,
Cambodia,KHM,2021-06-12,2885619,
Cambodia,KHM,2021-06-13,2939543,
Cambodia,KHM,2021-06-14,3000264,
Cambodia,KHM,2021-06-15,3076775,
Cambodia,KHM,2021-06-16,3138584,
Cambodia,KHM,2021-06-17,3199642,
Cambodia,KHM,2021-06-18,3257857,
Cambodia,KHM,2021-06-19,3310660,
Cambodia,KHM,2021-06-20,3366207,
Cambodia,KHM,2021-06-21,3416075,
Cambodia,KHM,2021-06-22,3517943,
Cambodia,KHM,2021-06-23,3619420,
Cambodia,KHM,2021-06-24,3715751,
Cambodia,KHM,2021-06-25,3803169,
Cambodia,KHM,2021-06-26,3886534,
Cambodia,KHM,2021-06-27,3955033,
Cambodia,KHM,2021-06-28,4019751,
Cambodia,KHM,2021-06-29,4100104,
Cambodia,KHM,2021-06-30,4202751,
Cambodia,KHM,2021-07-01,4304572,
Cambodia,KHM,2021-07-02,4391526,
Cambodia,KHM,2021-07-03,4469661,
Cambodia,KHM,2021-07-04,4535894,
Cambodia,KHM,2021-07-05,4599648,
Cambodia,KHM,2021-07-06,4654451,
Cambodia,KHM,2021-07-07,4701255,
Cambodia,KHM,2021-07-08,4750265,
Cambodia,KHM,2021-07-09,4793197,
Cambodia,KHM,2021-07-10,4845588,
Cambodia,KHM,2021-07-11,4903845,
Cambodia,KHM,2021-07-12,4996723,
Cambodia,KHM,2021-07-13,5104846,
Cambodia,KHM,2021-07-14,5240159,
Cambodia,KHM,2021-07-15,5417348,
Cambodia,KHM,2021-07-16,5601064,
Cambodia,KHM,2021-07-17,5767616,
Cambodia,KHM,2021-07-18,5912545,
Cambodia,KHM,2021-07-19,6061305,
Cambodia,KHM,2021-07-20,6202414,
Cambodia,KHM,2021-07-21,6334378,
Cambodia,KHM,2021-07-22,6454601,
Cambodia,KHM,2021-07-23,6552632,
Cambodia,KHM,2021-07-24,6648473,
Cambodia,KHM,2021-07-25,6741782,
Cambodia,KHM,2021-07-26,6839109,
Cambodia,KHM,2021-07-27,6941285,
Cambodia,KHM,2021-07-28,7043969,
Cambodia,KHM,2021-07-29,7131184,
Cambodia,KHM,2021-07-30,7233247,
Cambodia,KHM,2021-07-31,7304756,
Cambodia,KHM,2021-08-01,7385013,
Cambodia,KHM,2021-08-02,7498129,
Cambodia,KHM,2021-08-03,7607844,
Cambodia,KHM,2021-08-04,7704982,
Cambodia,KHM,2021-08-05,7810469,
Cambodia,KHM,2021-08-06,7927745,
Cambodia,KHM,2021-08-07,8044707,
Cambodia,KHM,2021-08-08,8151969,
Cambodia,KHM,2021-08-09,8269744,
Cambodia,KHM,2021-08-10,8396613,
Cambodia,KHM,2021-08-11,8519714,
Cambodia,KHM,2021-08-12,8639773,
Cambodia,KHM,2021-08-13,8749906,
Cambodia,KHM,2021-08-14,8857979,
Cambodia,KHM,2021-08-15,8948377,
Cambodia,KHM,2021-08-16,9044549,
Cambodia,KHM,2021-08-17,9157245,
Cambodia,KHM,2021-08-18,9272769,
Cambodia,KHM,2021-08-19,9388735,
Cambodia,KHM,2021-08-20,9502819,
Cambodia,KHM,2021-08-21,9624260,
Cambodia,KHM,2021-08-22,9717258,
Cambodia,KHM,2021-08-23,9851896,
Cambodia,KHM,2021-08-24,9961630,
Cambodia,KHM,2021-08-25,10071461,
Cambodia,KHM,2021-08-26,10176498,
Cambodia,KHM,2021-08-27,10308435,
Cambodia,KHM,2021-08-28,10440004,
Cambodia,KHM,2021-08-29,10562995,
Cambodia,KHM,2021-08-30,10693964,
Cambodia,KHM,2021-08-31,10801691,
Cameroon,CMR,2021-04-11,0,
Cameroon,CMR,2021-04-12,400,
Cameroon,CMR,2021-04-29,11000,
Cameroon,CMR,2021-05-12,43488,
Cameroon,CMR,2021-05-18,45706,
Cameroon,CMR,2021-05-21,46658,
Cameroon,CMR,2021-05-24,51925,
Cameroon,CMR,2021-05-26,56583,
Cameroon,CMR,2021-05-31,63404,
Cameroon,CMR,2021-06-08,66216,
Cameroon,CMR,2021-06-10,70257,
Cameroon,CMR,2021-06-14,72111,
Cameroon,CMR,2021-06-20,78476,
Cameroon,CMR,2021-06-24,82228,
Cameroon,CMR,2021-06-28,88333,
Cameroon,CMR,2021-07-12,134108,
Cameroon,CMR,2021-07-19,265223,
Cameroon,CMR,2021-07-24,269339,
Cameroon,CMR,2021-07-26,279987,
Cameroon,CMR,2021-08-03,293991,
Cameroon,CMR,2021-08-09,306462,
Cameroon,CMR,2021-08-16,327127,
Cameroon,CMR,2021-08-20,340412,
Cameroon,CMR,2021-08-23,343672,
Cameroon,CMR,2021-08-27,348238,
Canada,CAN,2020-12-14,5,
Canada,CAN,2020-12-15,723,
Canada,CAN,2020-12-16,3023,
Canada,CAN,2020-12-17,7202,
Canada,CAN,2020-12-18,11174,
Canada,CAN,2020-12-19,11894,
Canada,CAN,2020-12-20,12738,
Canada,CAN,2020-12-21,20866,
Canada,CAN,2020-12-22,26603,
Canada,CAN,2020-12-23,35089,
Canada,CAN,2020-12-24,45398,
Canada,CAN,2020-12-25,45398,
Canada,CAN,2020-12-26,48417,
Canada,CAN,2020-12-27,52280,
Canada,CAN,2020-12-28,59449,
Canada,CAN,2020-12-29,70463,
Canada,CAN,2020-12-30,84142,
Canada,CAN,2020-12-31,97582,
Canada,CAN,2021-01-01,103790,
Canada,CAN,2021-01-02,108732,
Canada,CAN,2021-01-03,114034,
Canada,CAN,2021-01-04,137735,
Canada,CAN,2021-01-05,155197,
Canada,CAN,2021-01-06,182930,
Canada,CAN,2021-01-07,218359,
Canada,CAN,2021-01-08,258627,
Canada,CAN,2021-01-09,293301,
Canada,CAN,2021-01-10,316661,
Canada,CAN,2021-01-11,356107,
Canada,CAN,2021-01-12,384316,
Canada,CAN,2021-01-13,406124,
Canada,CAN,2021-01-14,443846,
Canada,CAN,2021-01-15,488539,
Canada,CAN,2021-01-16,523023,
Canada,CAN,2021-01-17,549284,
Canada,CAN,2021-01-18,592478,
Canada,CAN,2021-01-19,629268,
Canada,CAN,2021-01-20,659194,
Canada,CAN,2021-01-21,695612,
Canada,CAN,2021-01-22,727115,
Canada,CAN,2021-01-23,747434,
Canada,CAN,2021-01-24,760010,
Canada,CAN,2021-01-25,775296,
Canada,CAN,2021-01-26,795643,
Canada,CAN,2021-01-27,809128,
Canada,CAN,2021-01-28,824083,
Canada,CAN,2021-01-29,836024,
Canada,CAN,2021-01-30,842711,
Canada,CAN,2021-01-31,845339,
Canada,CAN,2021-02-01,859175,
Canada,CAN,2021-02-02,867115,
Canada,CAN,2021-02-03,871335,
Canada,CAN,2021-02-04,877629,
Canada,CAN,2021-02-05,887398,
Canada,CAN,2021-02-06,895383,
Canada,CAN,2021-02-07,900713,
Canada,CAN,2021-02-08,911312,
Canada,CAN,2021-02-09,920458,
Canada,CAN,2021-02-10,930286,
Canada,CAN,2021-02-11,942589,
Canada,CAN,2021-02-12,955013,
Canada,CAN,2021-02-13,967606,
Canada,CAN,2021-02-14,971168,
Canada,CAN,2021-02-15,972779,
Canada,CAN,2021-02-16,981148,
Canada,CAN,2021-02-17,985975,
Canada,CAN,2021-02-18,993291,
Canada,CAN,2021-02-19,1016579,
Canada,CAN,2021-02-20,1049514,
Canada,CAN,2021-02-21,1078899,
Canada,CAN,2021-02-22,1108564,
Canada,CAN,2021-02-23,1138700,
Canada,CAN,2021-02-24,1170515,
Canada,CAN,2021-02-25,1212595,
Canada,CAN,2021-02-26,1266731,
Canada,CAN,2021-02-27,1320653,
Canada,CAN,2021-02-28,1362034,
Canada,CAN,2021-03-01,1407961,
Canada,CAN,2021-03-02,1470034,
Canada,CAN,2021-03-03,1537273,
Canada,CAN,2021-03-04,1610535,
Canada,CAN,2021-03-05,1693203,
Canada,CAN,2021-03-06,1765405,
Canada,CAN,2021-03-07,1821470,
Canada,CAN,2021-03-08,1898266,
Canada,CAN,2021-03-09,1964221,
Canada,CAN,2021-03-10,2037806,
Canada,CAN,2021-03-11,2131666,
Canada,CAN,2021-03-12,2239490,
Canada,CAN,2021-03-13,2340676,
Canada,CAN,2021-03-14,2431332,
Canada,CAN,2021-03-15,2550387,
Canada,CAN,2021-03-16,2666388,
Canada,CAN,2021-03-17,2799925,
Canada,CAN,2021-03-18,2950647,
Canada,CAN,2021-03-19,3107711,
Canada,CAN,2021-03-20,3236471,
Canada,CAN,2021-03-21,3324329,
Canada,CAN,2021-03-22,3467046,
Canada,CAN,2021-03-23,3585845,
Canada,CAN,2021-03-24,3751505,
Canada,CAN,2021-03-25,3934959,
Canada,CAN,2021-03-26,4143640,
Canada,CAN,2021-03-27,4304842,
Canada,CAN,2021-03-28,4447302,
Canada,CAN,2021-03-29,4629020,
Canada,CAN,2021-03-30,4791415,
Canada,CAN,2021-03-31,5004406,
Canada,CAN,2021-04-01,5200717,
Canada,CAN,2021-04-02,5356913,
Canada,CAN,2021-04-03,5553604,
Canada,CAN,2021-04-04,5667707,
Canada,CAN,2021-04-05,5836927,
Canada,CAN,2021-04-06,6027659,
Canada,CAN,2021-04-07,6243477,
Canada,CAN,2021-04-08,6488833,
Canada,CAN,2021-04-09,6788921,
Canada,CAN,2021-04-10,7020562,
Canada,CAN,2021-04-11,7198857,
Canada,CAN,2021-04-12,7515239,
Canada,CAN,2021-04-13,7772264,
Canada,CAN,2021-04-14,8058263,
Canada,CAN,2021-04-15,8350721,
Canada,CAN,2021-04-16,8641720,
Canada,CAN,2021-04-17,8871849,
Canada,CAN,2021-04-18,9067412,
Canada,CAN,2021-04-19,9309934,
Canada,CAN,2021-04-20,9536454,
Canada,CAN,2021-04-21,9840205,
Canada,CAN,2021-04-22,10184121,
Canada,CAN,2021-04-23,10533458,
Canada,CAN,2021-04-24,10804552,
Canada,CAN,2021-04-25,11026753,
Canada,CAN,2021-04-26,11280635,
Canada,CAN,2021-04-27,11518249,
Canada,CAN,2021-04-28,11764830,
Canada,CAN,2021-04-29,12049818,
Canada,CAN,2021-04-30,12330084,
Canada,CAN,2021-05-01,12534545,
Canada,CAN,2021-05-02,12696698,
Canada,CAN,2021-05-03,12914613,
Canada,CAN,2021-05-04,13128106,
Canada,CAN,2021-05-05,13394105,
Canada,CAN,2021-05-06,13728528,
Canada,CAN,2021-05-07,14104164,
Canada,CAN,2021-05-08,14411049,
Canada,CAN,2021-05-09,14674577,
Canada,CAN,2021-05-10,14991030,
Canada,CAN,2021-05-11,15272541,
Canada,CAN,2021-05-12,15596419,
Canada,CAN,2021-05-13,15961692,
Canada,CAN,2021-05-14,16363943,
Canada,CAN,2021-05-15,16703298,
Canada,CAN,2021-05-16,17004917,
Canada,CAN,2021-05-17,17381262,
Canada,CAN,2021-05-18,17638053,
Canada,CAN,2021-05-19,17958575,
Canada,CAN,2021-05-20,18312021,
Canada,CAN,2021-05-21,18748185,
Canada,CAN,2021-05-22,19088516,
Canada,CAN,2021-05-23,19372979,
Canada,CAN,2021-05-24,19709001,
Canada,CAN,2021-05-25,19942129,
Canada,CAN,2021-05-26,20195328,
Canada,CAN,2021-05-27,20539206,
Canada,CAN,2021-05-28,20932071,
Canada,CAN,2021-05-29,21207890,
Canada,CAN,2021-05-30,21458697,
Canada,CAN,2021-05-31,21783824,
Canada,CAN,2021-06-01,22007819,
Canada,CAN,2021-06-02,22258278,
Canada,CAN,2021-06-03,22530589,
Canada,CAN,2021-06-04,22825634,
Canada,CAN,2021-06-05,23057551,
Canada,CAN,2021-06-06,23253261,
Canada,CAN,2021-06-07,23507511,
Canada,CAN,2021-06-08,23670710,
Canada,CAN,2021-06-09,23835779,
Canada,CAN,2021-06-10,24010935,
Canada,CAN,2021-06-11,24195150,
Canada,CAN,2021-06-12,24311588,
Canada,CAN,2021-06-13,24429078,
Canada,CAN,2021-06-14,24559731,
Canada,CAN,2021-06-15,24677550,
Canada,CAN,2021-06-16,24775947,
Canada,CAN,2021-06-17,24880007,
Canada,CAN,2021-06-18,24976923,
Canada,CAN,2021-06-19,25043879,
Canada,CAN,2021-06-20,25105109,
Canada,CAN,2021-06-21,25186098,
Canada,CAN,2021-06-22,25251515,
Canada,CAN,2021-06-23,25311357,
Canada,CAN,2021-06-24,25380107,
Canada,CAN,2021-06-25,25440005,
Canada,CAN,2021-06-26,25483314,
Canada,CAN,2021-06-27,25525737,
Canada,CAN,2021-06-28,25610293,
Canada,CAN,2021-06-29,25666429,
Canada,CAN,2021-06-30,25722762,
Canada,CAN,2021-07-01,25760431,
Canada,CAN,2021-07-02,25821859,
Canada,CAN,2021-07-03,25851422,
Canada,CAN,2021-07-04,25882481,
Canada,CAN,2021-07-05,25941026,
Canada,CAN,2021-07-06,25988670,
Canada,CAN,2021-07-07,26032537,
Canada,CAN,2021-07-08,26093012,
Canada,CAN,2021-07-09,26145631,
Canada,CAN,2021-07-10,26178558,
Canada,CAN,2021-07-11,26206748,
Canada,CAN,2021-07-12,26262399,
Canada,CAN,2021-07-13,26301108,
Canada,CAN,2021-07-14,26346634,
Canada,CAN,2021-07-15,26392399,
Canada,CAN,2021-07-16,26439790,
Canada,CAN,2021-07-17,26471443,
Canada,CAN,2021-07-18,26495816,
Canada,CAN,2021-07-19,26541095,
Canada,CAN,2021-07-20,26579062,
Canada,CAN,2021-07-21,26618984,
Canada,CAN,2021-07-22,26661660,
Canada,CAN,2021-07-23,26704589,
Canada,CAN,2021-07-24,26733653,
Canada,CAN,2021-07-25,26757373,
Canada,CAN,2021-07-26,26801722,
Canada,CAN,2021-07-27,26839096,
Canada,CAN,2021-07-28,26878305,
Canada,CAN,2021-07-29,26917700,
Canada,CAN,2021-07-30,26958920,
Canada,CAN,2021-07-31,26981803,
Canada,CAN,2021-08-01,27000622,
Canada,CAN,2021-08-02,27012927,
Canada,CAN,2021-08-03,27057050,
Canada,CAN,2021-08-04,27089153,
Canada,CAN,2021-08-05,27124178,
Canada,CAN,2021-08-06,27157802,
Canada,CAN,2021-08-07,27178380,
Canada,CAN,2021-08-08,27194945,
Canada,CAN,2021-08-09,27232954,
Canada,CAN,2021-08-10,27259827,
Canada,CAN,2021-08-11,27288715,
Canada,CAN,2021-08-12,27321586,
Canada,CAN,2021-08-13,27356765,
Canada,CAN,2021-08-14,27376948,
Canada,CAN,2021-08-15,27396288,
Canada,CAN,2021-08-16,27434284,
Canada,CAN,2021-08-17,27464649,
Canada,CAN,2021-08-18,27495708,
Canada,CAN,2021-08-19,27533688,
Canada,CAN,2021-08-20,27571050,
Canada,CAN,2021-08-21,27593583,
Canada,CAN,2021-08-22,27612197,
Canada,CAN,2021-08-23,27648631,
Canada,CAN,2021-08-24,27681967,
Canada,CAN,2021-08-25,27718436,
Canada,CAN,2021-08-26,27760576,
Canada,CAN,2021-08-27,27802076,
Canada,CAN,2021-08-28,27822384,
Canada,CAN,2021-08-29,27842589,
Canada,CAN,2021-08-30,27896091,
Canada,CAN,2021-08-31,27928378,
Cape Verde,CPV,2021-03-18,0,
Cape Verde,CPV,2021-03-24,2184,
Cape Verde,CPV,2021-05-12,18650,
Cape Verde,CPV,2021-05-18,19858,
Cape Verde,CPV,2021-05-21,21357,
Cape Verde,CPV,2021-05-26,21663,
Cape Verde,CPV,2021-06-08,31748,
Cape Verde,CPV,2021-06-10,36440,
Cape Verde,CPV,2021-06-14,42164,
Cape Verde,CPV,2021-06-20,60771,
Cape Verde,CPV,2021-06-24,70333,
Cape Verde,CPV,2021-06-28,76390,
Cape Verde,CPV,2021-07-05,89680,
Cape Verde,CPV,2021-07-12,106909,
Cape Verde,CPV,2021-07-13,110678,
Cape Verde,CPV,2021-07-19,117692,
Cape Verde,CPV,2021-07-24,135281,
Cape Verde,CPV,2021-07-26,141276,
Cape Verde,CPV,2021-08-03,161941,
Cape Verde,CPV,2021-08-09,178956,
Cape Verde,CPV,2021-08-16,198982,
Cape Verde,CPV,2021-08-20,212766,
Cape Verde,CPV,2021-08-25,229578,
Cayman Islands,CYM,2020-12-26,0,
Cayman Islands,CYM,2021-02-04,7811,
Cayman Islands,CYM,2021-02-09,8839,
Cayman Islands,CYM,2021-02-10,8912,
Cayman Islands,CYM,2021-02-12,9172,
Cayman Islands,CYM,2021-02-17,9783,
Cayman Islands,CYM,2021-02-19,10277,
Cayman Islands,CYM,2021-02-20,10521,
Cayman Islands,CYM,2021-02-23,12245,
Cayman Islands,CYM,2021-02-24,12710,
Cayman Islands,CYM,2021-03-05,17702,
Cayman Islands,CYM,2021-03-12,21864,
Cayman Islands,CYM,2021-03-16,24366,
Cayman Islands,CYM,2021-03-18,25957,
Cayman Islands,CYM,2021-03-19,26321,
Cayman Islands,CYM,2021-03-22,27611,
Cayman Islands,CYM,2021-03-24,28248,
Cayman Islands,CYM,2021-03-25,28605,
Cayman Islands,CYM,2021-03-29,29644,
Cayman Islands,CYM,2021-03-31,30476,
Cayman Islands,CYM,2021-04-01,30607,
Cayman Islands,CYM,2021-04-07,31302,
Cayman Islands,CYM,2021-04-08,31459,
Cayman Islands,CYM,2021-04-09,31661,
Cayman Islands,CYM,2021-04-13,32969,
Cayman Islands,CYM,2021-04-15,33544,
Cayman Islands,CYM,2021-04-16,33808,
Cayman Islands,CYM,2021-04-20,34614,
Cayman Islands,CYM,2021-04-21,34786,
Cayman Islands,CYM,2021-04-30,35774,
Cayman Islands,CYM,2021-05-05,37062,
Cayman Islands,CYM,2021-05-07,37470,
Cayman Islands,CYM,2021-05-13,39493,
Cayman Islands,CYM,2021-05-14,39792,
Cayman Islands,CYM,2021-05-19,40778,
Cayman Islands,CYM,2021-05-25,42521,
Cayman Islands,CYM,2021-05-26,42790,
Cayman Islands,CYM,2021-05-28,43235,
Cayman Islands,CYM,2021-06-02,44691,
Cayman Islands,CYM,2021-06-03,45195,
Cayman Islands,CYM,2021-06-05,45766,
Cayman Islands,CYM,2021-06-08,46928,
Cayman Islands,CYM,2021-06-17,47001,
Cayman Islands,CYM,2021-06-21,47061,
Cayman Islands,CYM,2021-06-22,47419,
Cayman Islands,CYM,2021-06-24,47633,
Cayman Islands,CYM,2021-06-25,47802,
Cayman Islands,CYM,2021-06-28,48262,
Cayman Islands,CYM,2021-06-30,48418,
Cayman Islands,CYM,2021-07-01,48464,
Cayman Islands,CYM,2021-07-02,48493,
Cayman Islands,CYM,2021-07-06,48665,
Cayman Islands,CYM,2021-07-07,48722,
Cayman Islands,CYM,2021-07-08,48764,
Cayman Islands,CYM,2021-07-12,48942,
Cayman Islands,CYM,2021-07-14,49050,
Cayman Islands,CYM,2021-07-15,49141,
Cayman Islands,CYM,2021-07-19,49316,
Cayman Islands,CYM,2021-07-21,49403,
Cayman Islands,CYM,2021-07-22,49444,
Cayman Islands,CYM,2021-07-23,49474,
Cayman Islands,CYM,2021-07-27,49672,
Cayman Islands,CYM,2021-07-29,49785,
Cayman Islands,CYM,2021-07-30,49960,
Cayman Islands,CYM,2021-08-02,50171,
Cayman Islands,CYM,2021-08-06,50308,
Cayman Islands,CYM,2021-08-10,50524,
Cayman Islands,CYM,2021-08-11,50607,
Cayman Islands,CYM,2021-08-12,50682,
Cayman Islands,CYM,2021-08-18,50884,
Cayman Islands,CYM,2021-08-20,50943,
Cayman Islands,CYM,2021-08-24,51078,
Cayman Islands,CYM,2021-08-29,51175,
Cayman Islands,CYM,2021-08-31,51514,
Central African Republic,CAF,2021-05-12,667,
Central African Republic,CAF,2021-05-31,18408,
Central African Republic,CAF,2021-06-08,26541,
Central African Republic,CAF,2021-06-14,29757,
Central African Republic,CAF,2021-06-15,42644,
Central African Republic,CAF,2021-08-25,77771,
Chad,TCD,2021-06-10,5324,
Chad,TCD,2021-06-23,8981,
Chad,TCD,2021-06-28,9799,
Chad,TCD,2021-07-05,10920,
Chad,TCD,2021-07-07,15966,
Chad,TCD,2021-07-15,18484,
Chad,TCD,2021-07-21,21581,
Chad,TCD,2021-07-29,22445,
Chad,TCD,2021-08-05,26511,
Chad,TCD,2021-08-12,29786,
Chad,TCD,2021-08-19,33525,
Chad,TCD,2021-08-28,37024,
Chile,CHL,2020-12-24,420,
Chile,CHL,2020-12-25,5201,
Chile,CHL,2020-12-26,8344,
Chile,CHL,2020-12-27,8655,
Chile,CHL,2020-12-28,8655,
Chile,CHL,2020-12-29,8655,
Chile,CHL,2020-12-30,8655,
Chile,CHL,2020-12-31,8655,
Chile,CHL,2021-01-01,8655,
Chile,CHL,2021-01-02,8655,
Chile,CHL,2021-01-03,8655,
Chile,CHL,2021-01-04,9060,
Chile,CHL,2021-01-05,10503,
Chile,CHL,2021-01-06,10708,
Chile,CHL,2021-01-07,10708,
Chile,CHL,2021-01-08,10708,
Chile,CHL,2021-01-09,10708,
Chile,CHL,2021-01-10,10708,
Chile,CHL,2021-01-11,10708,
Chile,CHL,2021-01-12,10708,
Chile,CHL,2021-01-13,10709,
Chile,CHL,2021-01-14,12829,
Chile,CHL,2021-01-15,13786,
Chile,CHL,2021-01-16,13809,
Chile,CHL,2021-01-17,13809,
Chile,CHL,2021-01-18,24860,
Chile,CHL,2021-01-19,44221,
Chile,CHL,2021-01-20,53530,
Chile,CHL,2021-01-21,56587,
Chile,CHL,2021-01-22,56999,
Chile,CHL,2021-01-23,56999,
Chile,CHL,2021-01-24,56999,
Chile,CHL,2021-01-25,57016,
Chile,CHL,2021-01-26,57037,
Chile,CHL,2021-01-27,57038,
Chile,CHL,2021-01-28,57038,
Chile,CHL,2021-01-29,57038,
Chile,CHL,2021-01-30,57039,
Chile,CHL,2021-01-31,57039,
Chile,CHL,2021-02-01,57039,
Chile,CHL,2021-02-02,70222,
Chile,CHL,2021-02-03,240594,
Chile,CHL,2021-02-04,414625,
Chile,CHL,2021-02-05,583396,
Chile,CHL,2021-02-06,611247,
Chile,CHL,2021-02-07,619883,
Chile,CHL,2021-02-08,841389,
Chile,CHL,2021-02-09,1083877,
Chile,CHL,2021-02-10,1356314,
Chile,CHL,2021-02-11,1607703,
Chile,CHL,2021-02-12,1836968,
Chile,CHL,2021-02-13,1866490,
Chile,CHL,2021-02-14,1870958,
Chile,CHL,2021-02-15,2136816,
Chile,CHL,2021-02-16,2356878,
Chile,CHL,2021-02-17,2544922,
Chile,CHL,2021-02-18,2700188,
Chile,CHL,2021-02-19,2842317,
Chile,CHL,2021-02-20,2851959,
Chile,CHL,2021-02-21,2853121,
Chile,CHL,2021-02-22,2961225,
Chile,CHL,2021-02-23,3055426,
Chile,CHL,2021-02-24,3141527,
Chile,CHL,2021-02-25,3227464,
Chile,CHL,2021-02-26,3305743,
Chile,CHL,2021-02-27,3315786,
Chile,CHL,2021-02-28,3316141,
Chile,CHL,2021-03-01,3453292,
Chile,CHL,2021-03-02,3612252,
Chile,CHL,2021-03-03,3770097,
Chile,CHL,2021-03-04,3914835,
Chile,CHL,2021-03-05,4051052,
Chile,CHL,2021-03-06,4060696,
Chile,CHL,2021-03-07,4061761,
Chile,CHL,2021-03-08,4198358,
Chile,CHL,2021-03-09,4337393,
Chile,CHL,2021-03-10,4473207,
Chile,CHL,2021-03-11,4644642,
Chile,CHL,2021-03-12,4795877,
Chile,CHL,2021-03-13,4820165,
Chile,CHL,2021-03-14,4822913,
Chile,CHL,2021-03-15,4980764,
Chile,CHL,2021-03-16,5147398,
Chile,CHL,2021-03-17,5298679,
Chile,CHL,2021-03-18,5447494,
Chile,CHL,2021-03-19,5587257,
Chile,CHL,2021-03-20,5610437,
Chile,CHL,2021-03-21,5613289,
Chile,CHL,2021-03-22,5760040,
Chile,CHL,2021-03-23,5910322,
Chile,CHL,2021-03-24,6064609,
Chile,CHL,2021-03-25,6222077,
Chile,CHL,2021-03-26,6388666,
Chile,CHL,2021-03-27,6401610,
Chile,CHL,2021-03-28,6402579,
Chile,CHL,2021-03-29,6553831,
Chile,CHL,2021-03-30,6687810,
Chile,CHL,2021-03-31,6814894,
Chile,CHL,2021-04-01,6949690,
Chile,CHL,2021-04-02,6951547,
Chile,CHL,2021-04-03,6953428,
Chile,CHL,2021-04-04,6954086,
Chile,CHL,2021-04-05,7034018,
Chile,CHL,2021-04-06,7127177,
Chile,CHL,2021-04-07,7222074,
Chile,CHL,2021-04-08,7298824,
Chile,CHL,2021-04-09,7369708,
Chile,CHL,2021-04-10,7380899,
Chile,CHL,2021-04-11,7381996,
Chile,CHL,2021-04-12,7460104,
Chile,CHL,2021-04-13,7535126,
Chile,CHL,2021-04-14,7614473,
Chile,CHL,2021-04-15,7676771,
Chile,CHL,2021-04-16,7735170,
Chile,CHL,2021-04-17,7743071,
Chile,CHL,2021-04-18,7743947,
Chile,CHL,2021-04-19,7787844,
Chile,CHL,2021-04-20,7827054,
Chile,CHL,2021-04-21,7858204,
Chile,CHL,2021-04-22,7914567,
