Entity,Code,Day,new_vaccinations_smoothed_per_million
Slovakia,SVK,2021-04-28,0.4047
Slovakia,SVK,2021-04-29,0.4087
Slovakia,SVK,2021-04-30,0.42200000000000004
Slovakia,SVK,2021-05-01,0.4451
Slovakia,SVK,2021-05-02,0.4491
Slovakia,SVK,2021-05-03,0.443
Slovakia,SVK,2021-05-04,0.45220000000000005
Slovakia,SVK,2021-05-05,0.4575
Slovakia,SVK,2021-05-06,0.462
Slovakia,SVK,2021-05-07,0.4667
Slovakia,SVK,2021-05-08,0.5029
Slovakia,SVK,2021-05-09,0.5338
Slovakia,SVK,2021-05-10,0.5571
Slovakia,SVK,2021-05-11,0.5721
Slovakia,SVK,2021-05-12,0.5862
Slovakia,SVK,2021-05-13,0.5976
Slovakia,SVK,2021-05-14,0.6147
Slovakia,SVK,2021-05-15,0.6156
Slovakia,SVK,2021-05-16,0.6152000000000001
Slovakia,SVK,2021-05-17,0.6208
Slovakia,SVK,2021-05-18,0.6201
Slovakia,SVK,2021-05-19,0.6235
Slovakia,SVK,2021-05-20,0.6368
Slovakia,SVK,2021-05-21,0.643
Slovakia,SVK,2021-05-22,0.6519
Slovakia,SVK,2021-05-23,0.6559
Slovakia,SVK,2021-05-24,0.6543
Slovakia,SVK,2021-05-25,0.6551
Slovakia,SVK,2021-05-26,0.6502
Slovakia,SVK,2021-05-27,0.6526000000000001
Slovakia,SVK,2021-05-28,0.6411
Slovakia,SVK,2021-05-29,0.6463
Slovakia,SVK,2021-05-30,0.6548
Slovakia,SVK,2021-05-31,0.6582
Slovakia,SVK,2021-06-01,0.6542
Slovakia,SVK,2021-06-02,0.6506000000000001
Slovakia,SVK,2021-06-03,0.6436000000000001
Slovakia,SVK,2021-06-04,0.6428
Slovakia,SVK,2021-06-05,0.6366
Slovakia,SVK,2021-06-06,0.6332
Slovakia,SVK,2021-06-07,0.6303000000000001
Slovakia,SVK,2021-06-08,0.6319
Slovakia,SVK,2021-06-09,0.6338
Slovakia,SVK,2021-06-10,0.6366
Slovakia,SVK,2021-06-11,0.6417
Slovakia,SVK,2021-06-12,0.6349
Slovakia,SVK,2021-06-13,0.6371
Slovakia,SVK,2021-06-14,0.6303000000000001
Slovakia,SVK,2021-06-15,0.6287
Slovakia,SVK,2021-06-16,0.6286
Slovakia,SVK,2021-06-17,0.6315000000000001
Slovakia,SVK,2021-06-18,0.6357
Slovakia,SVK,2021-06-19,0.6397
Slovakia,SVK,2021-06-20,0.6475000000000001
Slovakia,SVK,2021-06-21,0.6545000000000001
Slovakia,SVK,2021-06-22,0.6648000000000001
Slovakia,SVK,2021-06-23,0.6676000000000001
Slovakia,SVK,2021-06-24,0.6705
Slovakia,SVK,2021-06-25,0.6693
Slovakia,SVK,2021-06-26,0.6576000000000001
Slovakia,SVK,2021-06-27,0.6327
Slovakia,SVK,2021-06-28,0.6135
Slovakia,SVK,2021-06-29,0.6016
Slovakia,SVK,2021-06-30,0.5982000000000001
Slovakia,SVK,2021-07-01,0.5880000000000001
Slovakia,SVK,2021-07-02,0.5776
Slovakia,SVK,2021-07-03,0.5775
Slovakia,SVK,2021-07-04,0.5680000000000001
Slovakia,SVK,2021-07-05,0.5225000000000001
Slovakia,SVK,2021-07-06,0.5222
Slovakia,SVK,2021-07-07,0.5121
Slovakia,SVK,2021-07-08,0.4909
Slovakia,SVK,2021-07-09,0.4832
Slovakia,SVK,2021-07-10,0.4534
Slovakia,SVK,2021-07-11,0.46190000000000003
Slovakia,SVK,2021-07-12,0.5069
Slovakia,SVK,2021-07-13,0.48450000000000004
Slovakia,SVK,2021-07-14,0.4722
Slovakia,SVK,2021-07-15,0.4559
Slovakia,SVK,2021-07-16,0.43370000000000003
Slovakia,SVK,2021-07-17,0.40700000000000003
Slovakia,SVK,2021-07-18,0.3561
Slovakia,SVK,2021-07-19,0.32180000000000003
Slovakia,SVK,2021-07-20,0.3058
Slovakia,SVK,2021-07-21,0.28700000000000003
Slovakia,SVK,2021-07-22,0.2701
Slovakia,SVK,2021-07-23,0.2577
Slovakia,SVK,2021-07-24,0.23470000000000002
Slovakia,SVK,2021-07-25,0.2399
Slovakia,SVK,2021-07-26,0.22990000000000002
Slovakia,SVK,2021-07-27,0.22390000000000002
Slovakia,SVK,2021-07-28,0.2232
Slovakia,SVK,2021-07-29,0.22840000000000002
Slovakia,SVK,2021-07-30,0.2267
Slovakia,SVK,2021-07-31,0.2356
Slovakia,SVK,2021-08-01,0.24200000000000002
Slovakia,SVK,2021-08-02,0.24810000000000001
Slovakia,SVK,2021-08-03,0.24880000000000002
Slovakia,SVK,2021-08-04,0.2554
Slovakia,SVK,2021-08-05,0.2566
Slovakia,SVK,2021-08-06,0.2558
Slovakia,SVK,2021-08-07,0.25720000000000004
Slovakia,SVK,2021-08-08,0.23850000000000002
Slovakia,SVK,2021-08-09,0.2403
Slovakia,SVK,2021-08-10,0.2417
Slovakia,SVK,2021-08-11,0.2398
Slovakia,SVK,2021-08-12,0.2346
Slovakia,SVK,2021-08-13,0.22820000000000001
Slovakia,SVK,2021-08-14,0.2054
Slovakia,SVK,2021-08-15,0.1985
Slovakia,SVK,2021-08-16,0.193
Slovakia,SVK,2021-08-17,0.1844
Slovakia,SVK,2021-08-18,0.1757
Slovakia,SVK,2021-08-19,0.1696
Slovakia,SVK,2021-08-20,0.165
Slovakia,SVK,2021-08-21,0.1577
Slovakia,SVK,2021-08-22,0.1572
Slovakia,SVK,2021-08-23,0.15130000000000002
Slovakia,SVK,2021-08-24,0.14800000000000002
Slovakia,SVK,2021-08-25,0.1444
Slovakia,SVK,2021-08-26,0.1365
Slovakia,SVK,2021-08-27,0.13390000000000002
Slovakia,SVK,2021-08-28,0.13670000000000002
Slovakia,SVK,2021-08-29,0.1316
Slovakia,SVK,2021-08-30,0.1277
Slovakia,SVK,2021-08-31,0.12990000000000002
Slovakia,SVK,2021-09-01,0.1071
Slovakia,SVK,2021-09-02,0.1126
Slovakia,SVK,2021-09-03,0.108
Slovakia,SVK,2021-09-04,0.1005
Slovakia,SVK,2021-09-05,0.0979
Slovakia,SVK,2021-09-06,0.0954
Slovakia,SVK,2021-09-07,0.0867
Slovakia,SVK,2021-09-08,0.09870000000000001
Slovakia,SVK,2021-09-09,0.0907
Slovakia,SVK,2021-09-10,0.0674
Slovenia,SVN,2020-12-28,0.0791
Slovenia,SVN,2020-12-29,0.0713
Slovenia,SVN,2020-12-30,0.0541
Slovenia,SVN,2020-12-31,0.06280000000000001
Slovenia,SVN,2021-01-01,0.0517
Slovenia,SVN,2021-01-02,0.0463
Slovenia,SVN,2021-01-03,0.043500000000000004
Slovenia,SVN,2021-01-04,0.0396
Slovenia,SVN,2021-01-05,0.0475
Slovenia,SVN,2021-01-06,0.0815
Slovenia,SVN,2021-01-07,0.10650000000000001
Slovenia,SVN,2021-01-08,0.1277
Slovenia,SVN,2021-01-09,0.1267
Slovenia,SVN,2021-01-10,0.12290000000000001
Slovenia,SVN,2021-01-11,0.1187
Slovenia,SVN,2021-01-12,0.11460000000000001
Slovenia,SVN,2021-01-13,0.1102
Slovenia,SVN,2021-01-14,0.1188
Slovenia,SVN,2021-01-15,0.1302
Slovenia,SVN,2021-01-16,0.1307
Slovenia,SVN,2021-01-17,0.1307
Slovenia,SVN,2021-01-18,0.12890000000000001
Slovenia,SVN,2021-01-19,0.1306
Slovenia,SVN,2021-01-20,0.1316
Slovenia,SVN,2021-01-21,0.1169
Slovenia,SVN,2021-01-22,0.0979
Slovenia,SVN,2021-01-23,0.1003
Slovenia,SVN,2021-01-24,0.1012
Slovenia,SVN,2021-01-25,0.0998
Slovenia,SVN,2021-01-26,0.097
Slovenia,SVN,2021-01-27,0.09670000000000001
Slovenia,SVN,2021-01-28,0.1073
Slovenia,SVN,2021-01-29,0.1232
Slovenia,SVN,2021-01-30,0.11950000000000001
Slovenia,SVN,2021-01-31,0.11850000000000001
Slovenia,SVN,2021-02-01,0.1189
Slovenia,SVN,2021-02-02,0.11470000000000001
Slovenia,SVN,2021-02-03,0.1139
Slovenia,SVN,2021-02-04,0.1207
Slovenia,SVN,2021-02-05,0.1285
Slovenia,SVN,2021-02-06,0.1318
Slovenia,SVN,2021-02-07,0.1318
Slovenia,SVN,2021-02-08,0.1341
Slovenia,SVN,2021-02-09,0.1273
Slovenia,SVN,2021-02-10,0.11710000000000001
Slovenia,SVN,2021-02-11,0.12810000000000002
Slovenia,SVN,2021-02-12,0.14930000000000002
Slovenia,SVN,2021-02-13,0.1514
Slovenia,SVN,2021-02-14,0.1516
Slovenia,SVN,2021-02-15,0.1494
Slovenia,SVN,2021-02-16,0.1562
Slovenia,SVN,2021-02-17,0.1721
Slovenia,SVN,2021-02-18,0.1743
Slovenia,SVN,2021-02-19,0.16090000000000002
Slovenia,SVN,2021-02-20,0.1721
Slovenia,SVN,2021-02-21,0.1719
Slovenia,SVN,2021-02-22,0.1746
Slovenia,SVN,2021-02-23,0.1776
Slovenia,SVN,2021-02-24,0.18760000000000002
Slovenia,SVN,2021-02-25,0.2008
Slovenia,SVN,2021-02-26,0.20800000000000002
Slovenia,SVN,2021-02-27,0.19690000000000002
Slovenia,SVN,2021-02-28,0.19690000000000002
Slovenia,SVN,2021-03-01,0.2015
Slovenia,SVN,2021-03-02,0.2058
Slovenia,SVN,2021-03-03,0.20900000000000002
Slovenia,SVN,2021-03-04,0.2114
Slovenia,SVN,2021-03-05,0.22840000000000002
Slovenia,SVN,2021-03-06,0.23550000000000001
Slovenia,SVN,2021-03-07,0.23550000000000001
Slovenia,SVN,2021-03-08,0.24000000000000002
Slovenia,SVN,2021-03-09,0.2539
Slovenia,SVN,2021-03-10,0.26930000000000004
Slovenia,SVN,2021-03-11,0.2888
Slovenia,SVN,2021-03-12,0.3121
Slovenia,SVN,2021-03-13,0.35750000000000004
Slovenia,SVN,2021-03-14,0.35750000000000004
Slovenia,SVN,2021-03-15,0.3564
Slovenia,SVN,2021-03-16,0.335
Slovenia,SVN,2021-03-17,0.3105
Slovenia,SVN,2021-03-18,0.2826
Slovenia,SVN,2021-03-19,0.24050000000000002
Slovenia,SVN,2021-03-20,0.2107
Slovenia,SVN,2021-03-21,0.2107
Slovenia,SVN,2021-03-22,0.20720000000000002
Slovenia,SVN,2021-03-23,0.2293
Slovenia,SVN,2021-03-24,0.2555
Slovenia,SVN,2021-03-25,0.28550000000000003
Slovenia,SVN,2021-03-26,0.3443
Slovenia,SVN,2021-03-27,0.3652
Slovenia,SVN,2021-03-28,0.3738
Slovenia,SVN,2021-03-29,0.3739
Slovenia,SVN,2021-03-30,0.3991
Slovenia,SVN,2021-03-31,0.4312
Slovenia,SVN,2021-04-01,0.4656
Slovenia,SVN,2021-04-02,0.43910000000000005
Slovenia,SVN,2021-04-03,0.4106
Slovenia,SVN,2021-04-04,0.41290000000000004
Slovenia,SVN,2021-04-05,0.4051
Slovenia,SVN,2021-04-06,0.3699
Slovenia,SVN,2021-04-07,0.31170000000000003
Slovenia,SVN,2021-04-08,0.2838
Slovenia,SVN,2021-04-09,0.3388
Slovenia,SVN,2021-04-10,0.3805
Slovenia,SVN,2021-04-11,0.3808
Slovenia,SVN,2021-04-12,0.3936
Slovenia,SVN,2021-04-13,0.4006
Slovenia,SVN,2021-04-14,0.4385
Slovenia,SVN,2021-04-15,0.46640000000000004
Slovenia,SVN,2021-04-16,0.42450000000000004
Slovenia,SVN,2021-04-17,0.4037
Slovenia,SVN,2021-04-18,0.40130000000000005
Slovenia,SVN,2021-04-19,0.40700000000000003
Slovenia,SVN,2021-04-20,0.4267
Slovenia,SVN,2021-04-21,0.46230000000000004
Slovenia,SVN,2021-04-22,0.4661
Slovenia,SVN,2021-04-23,0.49060000000000004
Slovenia,SVN,2021-04-24,0.4686
Slovenia,SVN,2021-04-25,0.4645
Slovenia,SVN,2021-04-26,0.4486
Slovenia,SVN,2021-04-27,0.4056
Slovenia,SVN,2021-04-28,0.34500000000000003
Slovenia,SVN,2021-04-29,0.3403
Slovenia,SVN,2021-04-30,0.3643
Slovenia,SVN,2021-05-01,0.3937
Slovenia,SVN,2021-05-02,0.4126
Slovenia,SVN,2021-05-03,0.46490000000000004
Slovenia,SVN,2021-05-04,0.5299
Slovenia,SVN,2021-05-05,0.599
Slovenia,SVN,2021-05-06,0.6574
Slovenia,SVN,2021-05-07,0.6634
Slovenia,SVN,2021-05-08,0.6877
Slovenia,SVN,2021-05-09,0.6763
Slovenia,SVN,2021-05-10,0.6467
Slovenia,SVN,2021-05-11,0.649
Slovenia,SVN,2021-05-12,0.6783
Slovenia,SVN,2021-05-13,0.6863
Slovenia,SVN,2021-05-14,0.7117
Slovenia,SVN,2021-05-15,0.7142000000000001
Slovenia,SVN,2021-05-16,0.7235
Slovenia,SVN,2021-05-17,0.7566
Slovenia,SVN,2021-05-18,0.7803
Slovenia,SVN,2021-05-19,0.7894
Slovenia,SVN,2021-05-20,0.7969
Slovenia,SVN,2021-05-21,0.8084
Slovenia,SVN,2021-05-22,0.8076
Slovenia,SVN,2021-05-23,0.8069000000000001
Slovenia,SVN,2021-05-24,0.7933
Slovenia,SVN,2021-05-25,0.7718
Slovenia,SVN,2021-05-26,0.7615000000000001
Slovenia,SVN,2021-05-27,0.7572
Slovenia,SVN,2021-05-28,0.7232000000000001
Slovenia,SVN,2021-05-29,0.7208
Slovenia,SVN,2021-05-30,0.6999000000000001
Slovenia,SVN,2021-05-31,0.7025
Slovenia,SVN,2021-06-01,0.7418
Slovenia,SVN,2021-06-02,0.7923
Slovenia,SVN,2021-06-03,0.8445
Slovenia,SVN,2021-06-04,0.9026000000000001
Slovenia,SVN,2021-06-05,0.9197000000000001
Slovenia,SVN,2021-06-06,0.9633
Slovenia,SVN,2021-06-07,0.9667
Slovenia,SVN,2021-06-08,0.9556
Slovenia,SVN,2021-06-09,0.9115000000000001
Slovenia,SVN,2021-06-10,0.8821
Slovenia,SVN,2021-06-11,0.8392000000000001
Slovenia,SVN,2021-06-12,0.8237
Slovenia,SVN,2021-06-13,0.8015
Slovenia,SVN,2021-06-14,0.795
Slovenia,SVN,2021-06-15,0.7641
Slovenia,SVN,2021-06-16,0.7237
Slovenia,SVN,2021-06-17,0.6421
Slovenia,SVN,2021-06-18,0.5713
Slovenia,SVN,2021-06-19,0.5136000000000001
Slovenia,SVN,2021-06-20,0.5023
Slovenia,SVN,2021-06-21,0.49670000000000003
Slovenia,SVN,2021-06-22,0.4988
Slovenia,SVN,2021-06-23,0.5172
Slovenia,SVN,2021-06-24,0.5506
Slovenia,SVN,2021-06-25,0.45220000000000005
Slovenia,SVN,2021-06-26,0.4632
Slovenia,SVN,2021-06-27,0.45320000000000005
Slovenia,SVN,2021-06-28,0.4572
Slovenia,SVN,2021-06-29,0.465
Slovenia,SVN,2021-06-30,0.42750000000000005
Slovenia,SVN,2021-07-01,0.3851
Slovenia,SVN,2021-07-02,0.4834
Slovenia,SVN,2021-07-03,0.46590000000000004
Slovenia,SVN,2021-07-04,0.46580000000000005
Slovenia,SVN,2021-07-05,0.4687
Slovenia,SVN,2021-07-06,0.44720000000000004
Slovenia,SVN,2021-07-07,0.43710000000000004
Slovenia,SVN,2021-07-08,0.41450000000000004
Slovenia,SVN,2021-07-09,0.3992
Slovenia,SVN,2021-07-10,0.39730000000000004
Slovenia,SVN,2021-07-11,0.39940000000000003
Slovenia,SVN,2021-07-12,0.39780000000000004
Slovenia,SVN,2021-07-13,0.3856
Slovenia,SVN,2021-07-14,0.37470000000000003
Slovenia,SVN,2021-07-15,0.3627
Slovenia,SVN,2021-07-16,0.3548
Slovenia,SVN,2021-07-17,0.3608
Slovenia,SVN,2021-07-18,0.3588
Slovenia,SVN,2021-07-19,0.3532
Slovenia,SVN,2021-07-20,0.34890000000000004
Slovenia,SVN,2021-07-21,0.3443
Slovenia,SVN,2021-07-22,0.3254
Slovenia,SVN,2021-07-23,0.3196
Slovenia,SVN,2021-07-24,0.3163
Slovenia,SVN,2021-07-25,0.31620000000000004
Slovenia,SVN,2021-07-26,0.3155
Slovenia,SVN,2021-07-27,0.32270000000000004
Slovenia,SVN,2021-07-28,0.3151
Slovenia,SVN,2021-07-29,0.3109
Slovenia,SVN,2021-07-30,0.3002
Slovenia,SVN,2021-07-31,0.3047
Slovenia,SVN,2021-08-01,0.3047
Slovenia,SVN,2021-08-02,0.3023
Slovenia,SVN,2021-08-03,0.29300000000000004
Slovenia,SVN,2021-08-04,0.2861
Slovenia,SVN,2021-08-05,0.2806
Slovenia,SVN,2021-08-06,0.2762
Slovenia,SVN,2021-08-07,0.2672
Slovenia,SVN,2021-08-08,0.2706
Slovenia,SVN,2021-08-09,0.264
Slovenia,SVN,2021-08-10,0.2594
Slovenia,SVN,2021-08-11,0.2497
Slovenia,SVN,2021-08-12,0.2439
Slovenia,SVN,2021-08-13,0.2437
Slovenia,SVN,2021-08-14,0.2424
Slovenia,SVN,2021-08-15,0.23950000000000002
Slovenia,SVN,2021-08-16,0.2495
Slovenia,SVN,2021-08-17,0.2614
Slovenia,SVN,2021-08-18,0.267
Slovenia,SVN,2021-08-19,0.2662
Slovenia,SVN,2021-08-20,0.26480000000000004
Slovenia,SVN,2021-08-21,0.2661
Slovenia,SVN,2021-08-22,0.2655
Slovenia,SVN,2021-08-23,0.2597
Slovenia,SVN,2021-08-24,0.2579
Slovenia,SVN,2021-08-25,0.2541
Slovenia,SVN,2021-08-26,0.2546
Slovenia,SVN,2021-08-27,0.252
Slovenia,SVN,2021-08-28,0.25320000000000004
Slovenia,SVN,2021-08-29,0.25370000000000004
Slovenia,SVN,2021-08-30,0.2524
Slovenia,SVN,2021-08-31,0.2427
Slovenia,SVN,2021-09-01,0.2296
Slovenia,SVN,2021-09-02,0.2204
Slovenia,SVN,2021-09-03,0.2152
Slovenia,SVN,2021-09-04,0.2116
Slovenia,SVN,2021-09-05,0.2111
Slovenia,SVN,2021-09-06,0.21230000000000002
Slovenia,SVN,2021-09-07,0.2298
Slovenia,SVN,2021-09-08,0.25320000000000004
Slovenia,SVN,2021-09-09,0.279
Slovenia,SVN,2021-09-10,0.3003
Slovenia,SVN,2021-09-11,0.30610000000000004
Slovenia,SVN,2021-09-12,0.30610000000000004
Solomon Islands,SLB,2021-03-24,0.0178
Solomon Islands,SLB,2021-03-25,0.0178
Solomon Islands,SLB,2021-03-26,0.0178
Solomon Islands,SLB,2021-03-27,0.0178
Solomon Islands,SLB,2021-03-28,0.0178
Solomon Islands,SLB,2021-03-29,0.0178
Solomon Islands,SLB,2021-03-30,0.0178
Solomon Islands,SLB,2021-03-31,0.0178
Solomon Islands,SLB,2021-04-01,0.0178
Solomon Islands,SLB,2021-04-02,0.0178
Solomon Islands,SLB,2021-04-03,0.0178
Solomon Islands,SLB,2021-04-04,0.0178
Solomon Islands,SLB,2021-04-05,0.0178
Solomon Islands,SLB,2021-04-06,0.0178
Solomon Islands,SLB,2021-04-07,0.0178
Solomon Islands,SLB,2021-04-08,0.0178
Solomon Islands,SLB,2021-04-09,0.0178
Solomon Islands,SLB,2021-04-10,0.0178
Solomon Islands,SLB,2021-04-11,0.0178
Solomon Islands,SLB,2021-04-12,0.0178
Solomon Islands,SLB,2021-04-13,0.0178
Solomon Islands,SLB,2021-04-14,0.0178
Solomon Islands,SLB,2021-04-15,0.0176
Solomon Islands,SLB,2021-04-16,0.0176
Solomon Islands,SLB,2021-04-17,0.0175
Solomon Islands,SLB,2021-04-18,0.0175
Solomon Islands,SLB,2021-04-19,0.0175
Solomon Islands,SLB,2021-04-20,0.0173
Solomon Islands,SLB,2021-04-21,0.0207
Solomon Islands,SLB,2021-04-22,0.0241
Solomon Islands,SLB,2021-04-23,0.027600000000000003
Solomon Islands,SLB,2021-04-24,0.031
Solomon Islands,SLB,2021-04-25,0.0344
Solomon Islands,SLB,2021-04-26,0.0378
Solomon Islands,SLB,2021-04-27,0.0412
Solomon Islands,SLB,2021-04-28,0.0412
Solomon Islands,SLB,2021-04-29,0.0412
Solomon Islands,SLB,2021-04-30,0.0412
Solomon Islands,SLB,2021-05-01,0.0412
Solomon Islands,SLB,2021-05-02,0.0412
Solomon Islands,SLB,2021-05-03,0.0412
Solomon Islands,SLB,2021-05-04,0.0412
Solomon Islands,SLB,2021-05-05,0.0412
Solomon Islands,SLB,2021-05-06,0.0412
Solomon Islands,SLB,2021-05-07,0.0412
Solomon Islands,SLB,2021-05-08,0.0412
Solomon Islands,SLB,2021-05-09,0.0412
Solomon Islands,SLB,2021-05-10,0.0412
Solomon Islands,SLB,2021-05-11,0.0412
Solomon Islands,SLB,2021-05-12,0.0412
Solomon Islands,SLB,2021-05-13,0.0412
Solomon Islands,SLB,2021-05-14,0.0412
Solomon Islands,SLB,2021-05-15,0.0412
Solomon Islands,SLB,2021-05-16,0.0412
Solomon Islands,SLB,2021-05-17,0.0412
Solomon Islands,SLB,2021-05-18,0.0412
Solomon Islands,SLB,2021-05-19,0.0412
Solomon Islands,SLB,2021-05-20,0.0412
Solomon Islands,SLB,2021-05-21,0.0412
Solomon Islands,SLB,2021-05-22,0.0412
Solomon Islands,SLB,2021-05-23,0.0412
Solomon Islands,SLB,2021-05-24,0.0412
Solomon Islands,SLB,2021-05-25,0.0412
Solomon Islands,SLB,2021-05-26,0.0412
Solomon Islands,SLB,2021-05-27,0.0412
Solomon Islands,SLB,2021-05-28,0.0412
Solomon Islands,SLB,2021-05-29,0.0412
Solomon Islands,SLB,2021-05-30,0.0412
Solomon Islands,SLB,2021-05-31,0.0412
Solomon Islands,SLB,2021-06-01,0.0412
Solomon Islands,SLB,2021-06-02,0.0412
Solomon Islands,SLB,2021-06-03,0.0412
Solomon Islands,SLB,2021-06-04,0.0412
Solomon Islands,SLB,2021-06-05,0.0412
Solomon Islands,SLB,2021-06-06,0.0412
Solomon Islands,SLB,2021-06-07,0.0412
Solomon Islands,SLB,2021-06-08,0.0412
Solomon Islands,SLB,2021-06-09,0.0412
Solomon Islands,SLB,2021-06-10,0.0412
Solomon Islands,SLB,2021-06-11,0.0412
Solomon Islands,SLB,2021-06-12,0.0412
Solomon Islands,SLB,2021-06-13,0.0412
Solomon Islands,SLB,2021-06-14,0.0412
Solomon Islands,SLB,2021-06-15,0.0412
Solomon Islands,SLB,2021-06-16,0.0412
Solomon Islands,SLB,2021-06-17,0.0412
Solomon Islands,SLB,2021-06-18,0.0412
Solomon Islands,SLB,2021-06-19,0.0412
Solomon Islands,SLB,2021-06-20,0.0412
Solomon Islands,SLB,2021-06-21,0.0412
Solomon Islands,SLB,2021-06-22,0.0361
Solomon Islands,SLB,2021-06-23,0.0308
Solomon Islands,SLB,2021-06-24,0.0256
Solomon Islands,SLB,2021-06-25,0.0205
Solomon Islands,SLB,2021-06-26,0.0152
Solomon Islands,SLB,2021-06-27,0.010100000000000001
Solomon Islands,SLB,2021-06-28,0.0048000000000000004
Solomon Islands,SLB,2021-06-29,0.0048000000000000004
Solomon Islands,SLB,2021-06-30,0.0098
Solomon Islands,SLB,2021-07-01,0.0148
Solomon Islands,SLB,2021-07-02,0.0196
Solomon Islands,SLB,2021-07-03,0.0246
Solomon Islands,SLB,2021-07-04,0.029500000000000002
Solomon Islands,SLB,2021-07-05,0.0345
Solomon Islands,SLB,2021-07-06,0.0395
Solomon Islands,SLB,2021-07-07,0.0395
Solomon Islands,SLB,2021-07-08,0.0395
Solomon Islands,SLB,2021-07-09,0.0395
Solomon Islands,SLB,2021-07-10,0.0395
Solomon Islands,SLB,2021-07-11,0.0395
Solomon Islands,SLB,2021-07-12,0.0395
Solomon Islands,SLB,2021-07-13,0.0395
Solomon Islands,SLB,2021-07-14,0.0402
Solomon Islands,SLB,2021-07-15,0.0409
Solomon Islands,SLB,2021-07-16,0.041600000000000005
Solomon Islands,SLB,2021-07-17,0.042300000000000004
Solomon Islands,SLB,2021-07-18,0.043000000000000003
Solomon Islands,SLB,2021-07-19,0.0438
Solomon Islands,SLB,2021-07-20,0.044500000000000005
Solomon Islands,SLB,2021-07-21,0.0716
Solomon Islands,SLB,2021-07-22,0.09870000000000001
Solomon Islands,SLB,2021-07-23,0.1259
Solomon Islands,SLB,2021-07-24,0.15280000000000002
Solomon Islands,SLB,2021-07-25,0.18000000000000002
Solomon Islands,SLB,2021-07-26,0.2071
Solomon Islands,SLB,2021-07-27,0.23420000000000002
Solomon Islands,SLB,2021-07-28,0.2043
Solomon Islands,SLB,2021-07-29,0.1743
Solomon Islands,SLB,2021-07-30,0.14450000000000002
Solomon Islands,SLB,2021-07-31,0.1145
Solomon Islands,SLB,2021-08-01,0.0845
Solomon Islands,SLB,2021-08-02,0.0545
Solomon Islands,SLB,2021-08-03,0.0682
Solomon Islands,SLB,2021-08-04,0.1116
Solomon Islands,SLB,2021-08-05,0.15510000000000002
Solomon Islands,SLB,2021-08-06,0.1986
Solomon Islands,SLB,2021-08-07,0.24200000000000002
Solomon Islands,SLB,2021-08-08,0.2857
Solomon Islands,SLB,2021-08-09,0.3291
Solomon Islands,SLB,2021-08-10,0.3014
Solomon Islands,SLB,2021-08-11,0.27390000000000003
Solomon Islands,SLB,2021-08-12,0.24630000000000002
Solomon Islands,SLB,2021-08-13,0.21880000000000002
Solomon Islands,SLB,2021-08-14,0.19110000000000002
Solomon Islands,SLB,2021-08-15,0.1635
Solomon Islands,SLB,2021-08-16,0.1359
Solomon Islands,SLB,2021-08-17,0.1438
Solomon Islands,SLB,2021-08-18,0.1516
Solomon Islands,SLB,2021-08-19,0.15940000000000001
Solomon Islands,SLB,2021-08-20,0.16720000000000002
Solomon Islands,SLB,2021-08-21,0.17500000000000002
Solomon Islands,SLB,2021-08-22,0.1827
Solomon Islands,SLB,2021-08-23,0.1905
Solomon Islands,SLB,2021-08-24,0.1905
Solomon Islands,SLB,2021-08-25,0.1905
Solomon Islands,SLB,2021-08-26,0.1905
Solomon Islands,SLB,2021-08-27,0.1905
Solomon Islands,SLB,2021-08-28,0.1905
Solomon Islands,SLB,2021-08-29,0.1905
Solomon Islands,SLB,2021-08-30,0.1905
Solomon Islands,SLB,2021-08-31,0.1905
Somalia,SOM,2021-04-18,0.0024000000000000002
Somalia,SOM,2021-04-19,0.0024000000000000002
Somalia,SOM,2021-04-20,0.0024000000000000002
Somalia,SOM,2021-04-21,0.0024000000000000002
Somalia,SOM,2021-04-22,0.0024000000000000002
Somalia,SOM,2021-04-23,0.0024000000000000002
Somalia,SOM,2021-04-24,0.0024000000000000002
Somalia,SOM,2021-04-25,0.0024000000000000002
Somalia,SOM,2021-04-26,0.0024000000000000002
Somalia,SOM,2021-04-27,0.0024000000000000002
Somalia,SOM,2021-04-28,0.0024000000000000002
Somalia,SOM,2021-04-29,0.0024000000000000002
Somalia,SOM,2021-04-30,0.0024000000000000002
Somalia,SOM,2021-05-01,0.0024000000000000002
Somalia,SOM,2021-05-02,0.0024000000000000002
Somalia,SOM,2021-05-03,0.0022
Somalia,SOM,2021-05-04,0.0019
Somalia,SOM,2021-05-05,0.0016
Somalia,SOM,2021-05-06,0.0013000000000000002
Somalia,SOM,2021-05-07,0.001
Somalia,SOM,2021-05-08,0.0007
Somalia,SOM,2021-05-09,0.0004
Somalia,SOM,2021-05-10,0.0004
Somalia,SOM,2021-05-11,0.0004
Somalia,SOM,2021-05-12,0.0004
Somalia,SOM,2021-05-13,0.0004
Somalia,SOM,2021-05-14,0.0004
Somalia,SOM,2021-05-15,0.0004
Somalia,SOM,2021-05-16,0.0004
Somalia,SOM,2021-05-17,0.0004
Somalia,SOM,2021-05-18,0.0004
Somalia,SOM,2021-05-19,0.0005
Somalia,SOM,2021-05-20,0.0005
Somalia,SOM,2021-05-21,0.0005
Somalia,SOM,2021-05-22,0.0005
Somalia,SOM,2021-05-23,0.0006000000000000001
Somalia,SOM,2021-05-24,0.0006000000000000001
